^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS5810
!dataset_title = Hypoxia effect on von Hippel Lindau-overexpressing renal cell carcinoma cells
!dataset_description = Analysis of renal cell carcinoma (RCC) 786-O cells transfected with von Hippel Lindau (VHL)-overexpression vector and cultured under hypoxia conditions (1% O2) for 24 hours. Results provide insight into overlap and differences of VHL- and hypoxia-dependent molecular alterations in RCC.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 25890500
!dataset_platform = GPL6244
!dataset_platform_organism = Homo sapiens
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 33297
!dataset_sample_organism = Homo sapiens
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 8
!dataset_value_type = transformed count
!dataset_reference_series = GSE65168
!dataset_order = none
!dataset_update_date = Jun 28 2016
^SUBSET = GDS5810_1
!subset_dataset_id = GDS5810
!subset_description = control
!subset_sample_id = GSM1588482,GSM1588486,GSM1588481,GSM1588485
!subset_type = protocol
^SUBSET = GDS5810_2
!subset_dataset_id = GDS5810
!subset_description = VHL transfection
!subset_sample_id = GSM1588484,GSM1588488,GSM1588483,GSM1588487
!subset_type = protocol
^SUBSET = GDS5810_3
!subset_dataset_id = GDS5810
!subset_description = normoxia
!subset_sample_id = GSM1588483,GSM1588487,GSM1588481,GSM1588485
!subset_type = stress
^SUBSET = GDS5810_4
!subset_dataset_id = GDS5810
!subset_description = hypoxia
!subset_sample_id = GSM1588482,GSM1588486,GSM1588484,GSM1588488
!subset_type = stress
^DATASET = GDS5810
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM1588481 = Value for GSM1588481: 786-O biological replicate 1; src: renal cell carcinoma
#GSM1588485 = Value for GSM1588485: 786-O biological replicate 2; src: renal cell carcinoma
#GSM1588482 = Value for GSM1588482: 786-O Hypoxia biological replicate 1; src: renal cell carcinoma
#GSM1588486 = Value for GSM1588486: 786-O Hypoxia biological replicate 2; src: renal cell carcinoma
#GSM1588483 = Value for GSM1588483: 786-O VHL biological replicate 1; src: renal cell carcinoma
#GSM1588487 = Value for GSM1588487: 786-O VHL biological replicate 2; src: renal cell carcinoma
#GSM1588484 = Value for GSM1588484: 786-O VHL Hypoxia biological replicate 1; src: renal cell carcinoma
#GSM1588488 = Value for GSM1588488: 786-O VHL Hypoxia biological replicate 2; src: renal cell carcinoma
!dataset_table_begin
ID_REF	IDENTIFIER	GSM1588481	GSM1588485	GSM1588482	GSM1588486	GSM1588483	GSM1588487	GSM1588484	GSM1588488
8116482	OR2Y1	6.21209	6.17547	6.00264	6.02502	6.18137	6.3264	6.28623	6.15646
8116484	MGAT1	7.48091	7.13742	7.13779	7.14916	7.28687	7.27456	7.74491	7.48091
8116494	ZFP62	6.54015	6.6275	6.52028	6.89078	6.76384	7.19139	7.30825	7.28969
8116500	OR2V1	6.29718	6.2647	6.22241	6.22078	6.35996	6.33939	6.32896	6.10243
8116502	chr5:180591564-180591645	6.92317	6.7988	6.60181	6.81874	6.80925	6.81054	6.91311	6.82739
8116504	TRIM7	6.45455	6.5991	6.44487	6.50143	6.47494	6.47008	6.74886	6.59644
8116520	RACK1	12.9259	12.866	12.9343	12.8865	12.9546	12.9474	13.0343	13.0278
8116530	SNORD96A	7.58086	7.39521	7.01058	7.09022	7.16713	7.47178	7.27663	7.30655
8116532	SNORD95	9.04531	9.14119	8.94779	8.99601	8.92107	9.07713	9.04849	9.22973
8116534	TRIM52	6.85907	6.90886	6.91064	6.97513	6.77475	7.06419	7.20082	6.84558
8116537	BTNL8	6.037	6.06563	5.8946	5.96572	6.01747	6.0134	6.19691	6.11769
8116545	LOC642316	6.10935	6.11993	5.89917	5.87493	5.96096	6.10714	6.24219	5.94229
8116548	DUSP22	7.29989	7.36702	7.16792	7.52836	7.19561	7.17991	7.66854	7.43505
8116559	IRF4	6.24427	6.26494	6.15791	6.13232	6.23627	6.45471	6.40437	6.16249
8116571	chr6:601171-602322	7.07436	6.90771	6.66816	7.25879	6.84263	6.89292	6.82313	6.92911
8116573	AK091913	5.93294	5.88129	5.77612	5.87252	5.85663	5.9484	6.07529	5.8061
8116577	chr6:1186754-1186853	5.93074	5.89938	5.79981	5.70602	5.65958	5.92795	6.05656	5.72943
8116579	FOXQ1	7.24017	7.22168	7.09154	7.32385	7.01332	6.91317	7.07204	6.93011
8116582	FOXF2	6.73587	6.7012	6.43961	6.70092	6.64685	6.6934	6.78167	6.60617
8116585	chr6:1507557-1507837	7.68509	7.61059	7.50144	7.69573	7.61003	7.67509	7.89674	7.71247
8116589	chr6:1596849-1596929	5.70666	5.55459	5.50279	5.5137	5.45943	5.70775	5.70458	5.47219
8116591	FOXC1	7.98767	7.92891	7.72309	7.958	7.96893	8.00537	8.19967	8.06202
8116593	chr6:2341684-2341950	6.19691	6.06864	6.04063	5.95533	5.98669	6.05257	6.06931	5.99681
8116595	WRNIP1	8.317	8.41441	8.35765	8.5911	8.21865	8.35197	8.59971	8.60444
8116607	LINC01011	6.70831	6.57464	6.43691	6.73223	6.57367	6.59235	6.78124	6.62789
8116610	NQO2	9.27943	9.45337	9.11306	9.59043	9.32808	9.28165	9.30016	9.37387
8116620	chr6:3045597-3046034	6.88264	6.8891	6.58496	6.92519	6.86845	6.87019	7.23898	6.80686
8116622	RIPK1	8.49371	8.28584	8.29618	8.20018	8.24388	8.49181	8.45146	8.0779
8116635	BPHL	8.36066	8.55866	8.18132	8.46302	7.8857	7.88789	8.21673	8.03531
8116649	TUBB2A	7.32193	8.08211	7.46761	7.82212	7.88621	7.48382	7.74566	8.32912
8116651	chr6:3177591-3177701	7.13193	7.71071	7.07672	7.39195	7.56968	7.20175	7.22823	7.77531
8116653	TUBB2A	7.32193	8.08211	7.46761	7.82212	7.88621	7.48382	7.74566	8.32912
8116655	PSMG4	6.75949	6.79467	6.71878	6.9616	6.52835	6.54306	6.94387	6.70215
8116658	FAM50B	7.73991	7.74568	7.57899	7.88754	6.95259	7.07859	7.23899	7.15083
8116662	AF210650	5.64129	5.67146	5.60171	5.60889	5.49	5.80422	5.80941	5.51101
8116664	PRPF4B	8.27178	8.01964	7.87267	8.02428	8.04409	8.40353	8.50583	8.17723
8116696	C6orf201	6.12242	6.04725	5.85337	5.98643	5.91852	6.00392	6.18349	5.96934
8116707	KU-MEL-3	6.02677	6.03417	5.87016	5.95153	6.13363	6.06586	6.18915	5.93432
8116710	CDYL	8.25851	8.30491	8.00474	8.24287	8.03677	8.19013	8.31864	8.2343
8116722	QIQN5815	6.95896	6.78785	6.75499	7.11511	6.89665	6.82562	7.41123	6.81528
8116724	FARS2	8.40985	8.32655	8.15431	8.48137	8.03883	8.18176	8.17339	8.13698
8116734	LY86	5.82525	5.73881	5.74421	5.78395	5.75057	5.84567	5.85675	5.69459
8116740	RREB1	8.11914	8.18217	7.79373	8.16912	8.06722	8.21892	8.20287	8.18329
8116760	RIOK1	8.10141	8.14448	8.21296	8.19468	7.87958	8.45112	8.42063	8.22139
8116780	DSP	6.19841	6.08034	6.03955	6.08862	6.07772	6.20141	6.3068	6.07015
8116807	SNRNP48	8.10193	8.05957	7.44707	7.6475	7.64604	8.03853	7.78045	7.55037
8116818	BMP6	6.42321	6.36855	6.19964	6.21959	6.30654	6.30602	6.60966	6.28373
8116827	PIP5K1P1	6.15674	6.16777	5.93762	5.98384	6.09102	6.19169	6.2484	6.05063
8116829	chr6:10222269-10222391	5.67192	5.56468	5.47684	5.65022	5.53313	5.73589	5.73367	5.54102
8116831	TFAP2A-AS1	6.28058	6.36712	6.35671	6.37504	6.38527	6.37266	6.58234	6.13356
8116835	GCNT2	6.41387	6.69901	5.99933	6.3957	6.40025	6.96883	6.93542	7.21751
8116846	AK096781	6.06925	5.92541	5.79402	6.00753	6.09004	6.02615	6.17177	6.021
8116848	PAK1IP1	9.37825	9.45132	9.31518	9.48043	8.78264	9.4188	9.36995	9.2784
8116859	TMEM14C	11.7438	11.964	11.7689	11.9975	11.2026	11.4554	11.546	11.6417
8116867	TMEM14B	12.2617	12.3587	12.1618	12.3978	11.609	11.9232	11.9693	11.9608
8116874	SYCP2L	5.85364	5.86055	5.72599	5.8135	5.69258	5.86538	5.93304	5.71468
8116904	ELOVL2-AS1	5.79978	5.80704	5.69539	5.70052	5.67103	5.84625	5.97768	5.66589
8116906	chr6:11644300-11644576	5.72818	5.64237	5.37318	5.64324	5.51059	5.7615	5.72983	5.4804
8116908	chr6:11710052-11710193	6.07437	6.09831	5.90215	5.95674	6.06278	6.20834	6.13715	6.00284
8116910	HIVEP1	8.92187	8.62833	8.86606	8.89619	8.44402	8.33841	9.00736	8.70493
8116921	EDN1	7.12832	8.04802	7.33777	8.14074	6.5356	6.90791	7.87596	8.06121
8116929	RPL15	12.2443	12.3699	12.189	12.4249	11.9666	12.0042	12.1798	12.1774
8116932	PHACTR1	6.51843	6.46882	6.30176	6.52708	6.4602	6.46095	6.6377	6.4499
8116952	chr6:13214288-13214451	8.38037	9.05606	8.27442	8.93549	8.71329	8.41817	8.8121	8.76955
8116954	chr6:13547936-13548257	5.56962	5.47051	5.34365	5.4164	5.29047	5.661	5.65776	5.42118
8116956	SIRT5	7.59992	7.82065	7.71096	8.14612	7.32376	7.60554	7.85645	7.80839
8116969	NOL7	9.01738	9.05531	8.91651	9.08434	8.6805	8.92035	9.04452	8.89178
8116980	RNF182	6.65565	6.33144	6.49109	6.35066	7.08756	7.55707	7.52685	7.52614
8116983	CD83	7.7157	7.53515	7.99878	7.91299	7.02668	7.11648	7.96312	7.44173
8116992	AY358259	6.04953	5.96314	6.03402	5.92312	5.84629	5.95385	6.16561	5.90543
8116994	chr6:14646766-14646869	6.1091	6.12263	5.95635	6.01074	6.11136	6.03607	6.236	6.03229
8116996	chr6:15113194-15113452	6.04913	5.95356	6.02942	6.01488	5.95356	6.08498	6.27011	6.05067
8116998	JARID2	8.36988	8.14947	8.55146	8.28624	7.44262	7.47573	7.74922	7.57652
8117018	chr6:15315154-15315257	6.50134	5.91706	6.0596	5.91126	5.50486	5.8133	5.88744	5.63439
8117020	MYLIP	6.85126	7.55561	6.69056	7.1977	7.36744	8.09797	7.54343	7.8824
8117032	chr6:16205245-16205332	6.04026	5.9397	5.69699	5.91253	5.93091	5.97567	6.2275	5.91768
8117034	GMPR	6.48899	6.42525	6.42764	6.48899	6.54946	6.49071	6.67648	6.58484
8117045	RBM24	6.53352	6.27327	6.0329	6.15203	6.29578	6.76141	6.68653	6.88696
8117054	CAP2	9.85021	10.0303	9.74631	10.0046	9.48907	9.73542	9.71828	9.57509
8117071	FAM8A1	7.86492	7.90761	7.39743	8.03885	7.99242	8.16144	8.26977	8.29009
8117077	chr6:17619764-17619865	5.80735	5.68774	5.53551	5.67659	5.60313	5.81235	5.82524	5.66056
8117079	LOC101926933	6.65458	6.45744	6.40085	6.44744	6.73693	6.87492	6.84997	6.66868
8117081	KDM1B	8.45143	8.79131	8.80407	9.10985	7.95472	8.65858	8.80331	9.05693
8117106	RNF144B	8.10074	9.31425	7.89209	9.30352	7.44186	7.4281	7.58748	7.90722
8117118	chr6:19438514-19438616	6.2971	6.44462	6.30595	6.40765	6.21268	6.42443	6.48754	6.11824
8117120	ID4	6.50907	6.44795	6.28503	6.47852	6.60013	6.43097	6.67294	6.60284
8117126	chr6:20282259-20282331	5.71862	5.48144	5.41644	5.2964	5.46111	5.58184	5.60716	5.2047
8117128	E2F3	7.88698	7.96542	7.70584	7.87439	7.72398	7.91861	7.9017	7.96641
8117138	chr6:20500406-20500505	5.92733	6.02052	5.76225	5.79014	5.79023	5.97392	5.89624	5.77276
8117140	CDKAL1	8.97228	8.93252	8.67212	8.80315	8.46249	8.69521	8.62766	8.38806
8117161	AF090895	5.96564	5.81621	5.72941	5.8311	5.72604	5.92131	5.82782	5.75476
8117165	SOX4	7.79029	8.08766	7.67691	7.92481	7.95362	7.61826	7.90319	7.73336
8117170	chr6:22085773-22086105	5.79218	5.69688	5.54103	5.66342	5.61316	5.67829	5.82856	5.62004
8117172	HDGFL1	6.64638	6.6493	6.45246	6.63901	6.71122	6.64386	6.77907	6.67147
8117176	LOC100505502	6.45253	6.40776	6.21235	6.37405	6.2871	6.28194	6.56909	6.23442
8117178	NRSN1	6.15174	6.10152	5.9127	6.0052	6.0478	6.15583	6.21812	6.04966
8117187	chr6:24166505-24166601	6.2771	6.30212	6.15258	6.14662	6.33985	6.30378	6.45328	6.21213
8117189	KAAG1	6.66376	7.10013	6.53862	6.79271	6.53638	6.61471	6.5468	6.41731
8117192	chr6:24365879-24365982	5.56255	5.40914	5.34644	5.34929	5.43958	5.5266	5.55621	5.34791
8117194	MRS2	8.94911	9.17121	8.59362	9.16633	8.63029	8.81189	8.9908	8.75398
8117207	ALDH5A1	6.5968	7.01884	6.49363	7.09383	6.52941	6.68836	6.75046	6.53364
8117219	ACOT13	10.1377	10.1101	10.11	10.3929	9.9133	10.0387	10.201	10.1865
8117225	GMNN	8.82492	8.88799	8.53013	8.76929	8.44745	8.61463	8.83534	8.52855
8117237	chr6:25140212-25141656	9.29863	9.46194	9.21926	9.4577	9.19465	9.76972	9.60074	9.40214
8117239	chr6:25192641-25192714	6.21266	6.24057	6.06068	6.11099	6.03573	6.17996	6.26242	6.14987
8117241	chr6:25261458-25261946	6.10235	5.90899	5.817	5.90162	5.76367	5.98239	6.16265	5.80654
8117243	CARMIL1	9.6627	9.85145	9.72102	9.92578	9.89089	10.0274	10.1686	9.93395
8117284	chr6:25383826-25383930	6.62919	6.52525	6.27735	6.5773	6.39232	6.60761	6.59991	6.44055
8117286	chr6:25435508-25435584	6.77141	6.54834	6.4804	6.6811	6.45549	6.60858	6.73205	6.66762
8117288	SCGN	5.96497	5.78063	5.58363	5.78382	5.7251	5.93046	6.05827	5.89395
8117301	HIST1H2BA	5.9066	5.87765	5.75831	5.84381	5.84795	5.82356	6.08963	5.63405
8117304	SLC17A4	5.95275	5.93968	5.74124	5.86568	5.80898	5.89781	5.96695	5.75308
8117321	TRIM38	8.16648	8.46986	7.97193	8.41574	8.78254	8.98459	8.4634	8.42558
8117330	HIST1H3A	9.37812	9.98068	8.762	9.12296	10.4282	10.1234	10.3322	10.0452
8117334	HIST1H4A	7.62533	7.99708	7.10878	7.45794	7.62533	7.3332	7.67238	6.98855
8117339	HIST1H3C	6.87528	7.07479	6.52978	6.93327	6.51371	6.90593	6.68774	6.81876
8117343	HFE	7.18311	6.83643	6.89505	7.0502	6.77678	6.78499	7.179	6.87058
8117368	HIST1H4C	11.9477	12.156	11.5973	11.8378	11.9235	11.7857	12.0033	11.5645
8117372	HIST1H2AC	8.92805	8.97034	8.52505	8.70895	8.74294	8.84869	8.85615	8.51478
8117377	HIST1H1E	13.0224	13.0706	12.9291	13.076	13.0902	12.9833	13.0155	12.9236
8117382	HIST1H2BD	6.6805	6.91075	6.38969	6.56475	6.61794	6.52503	6.68885	6.44902
8117389	HIST1H2BE	6.11039	6.1633	5.80982	5.89942	6.01325	5.99581	6.20973	6.01832
8117395	HIST1H2BF	9.92905	10.2441	9.53878	9.59022	10.3258	9.90232	10.1809	9.66039
8117402	HIST1H4E	11.1468	11.2413	10.6933	10.7524	11.0351	11.2316	11.1823	10.9325
8117408	HIST1H2AE	7.11885	7.44976	6.72446	6.62762	7.09373	7.11711	7.19478	6.82332
8117415	HIST1H3I	5.97067	5.82692	5.55519	5.72251	5.7817	5.90961	5.87041	5.67902
8117422	HIST1H4F	6.62371	6.65746	6.31845	6.51545	6.505	6.53345	6.62872	6.49118
8117426	HIST1H2BH	11.3095	11.3888	10.8242	10.8098	11.7965	11.4196	11.569	11.2127
8117429	HIST1H2BI	6.94136	7.09087	6.52278	6.70291	7.20825	7.0138	7.2225	6.88604
8117435	BTN3A2	7.61156	7.23323	7.60548	7.59645	7.13126	7.42373	7.65235	7.69435
8117447	BTN2A2	7.64634	7.67783	7.29726	7.53334	7.29812	7.72718	7.86565	7.75962
8117458	BTN3A1	7.80257	7.13875	7.86871	7.58945	7.157	7.41487	7.72333	7.83226
8117470	BTN2A3P	6.61073	6.55263	6.42129	6.62858	6.33304	6.58679	6.68121	6.5286
8117476	BTN3A3	7.57085	7.33722	7.50853	7.32771	7.47811	7.56817	7.81911	7.71138
8117485	BTN2A1	7.75655	7.49368	7.32611	7.37635	7.42941	7.94954	7.69805	7.62698
8117498	BTN1A1	6.05532	6.1447	6.00364	6.07154	5.91271	6.10975	6.18905	5.92539
8117510	HMGN4	9.46746	9.7891	9.52198	9.77211	9.3978	9.71092	9.93869	9.88132
8117520	chr6:26559180-26559252	5.52245	5.46272	5.29024	5.33508	5.48487	5.58607	5.56909	5.28448
8117522	ABT1	7.79039	7.8945	7.38584	7.75648	7.44066	7.51903	7.62416	7.48093
8117529	chr6:26698284-26698340	5.62615	5.41714	5.33467	5.33337	5.44284	5.50843	5.63129	5.17605
8117531	chr6:26713901-26713971	6.36844	6.29818	6.17115	6.25064	6.21845	6.42976	6.50895	6.22714
8117533	chr6:26752630-26752703	6.09109	6.01303	5.85139	5.93016	6.13149	5.97458	6.28223	6.02103
8117535	HIST1H2AG	7.62962	7.81664	7.41433	7.46939	7.56382	7.4881	7.71864	7.46104
8117537	HIST1H4I	6.98002	6.82323	6.33795	6.43584	6.08182	6.35722	6.35744	6.07876
8117543	HIST1H2AH	7.56771	8.02391	7.03645	7.12622	7.50445	7.51083	7.75499	7.4909
8117547	PRSS16	6.80777	6.749	6.61896	6.84234	7.02212	6.97362	7.2589	6.96755
8117561	chr6:27228710-27228784	5.66167	5.66167	5.43762	5.71054	5.62688	5.74222	5.83442	5.55957
8117563	chr6:27251864-27251937	5.93074	5.88673	5.68323	5.72953	5.65826	5.97242	5.92026	5.64869
8117565	chr6:27261671-27261744	7.716	7.20179	6.97894	6.97678	8.85029	9.01251	8.53186	8.24575
8117567	VN1R10P	5.79606	5.72792	5.51533	5.81991	5.79038	5.84337	5.84281	5.79038
8117572	ZNF391	6.82524	6.95525	6.62399	6.89161	6.5035	6.75046	6.75671	6.6814
8117576	chr6:27375506-27375775	5.88245	5.65127	5.59502	5.67777	5.55007	5.81168	5.83506	5.52992
8117578	chr6:27564191-27564296	5.53808	5.53064	5.28349	5.40441	5.27554	5.60417	5.55381	5.29001
8117580	HIST1H2AI	8.92255	9.34944	8.52289	8.76682	8.77796	8.37495	8.66226	8.32219
8117583	HIST1H3H	8.92672	9.39082	8.48528	8.83977	8.79122	8.45485	8.67529	8.33825
8117589	HIST1H3H	6.71082	7.01884	6.33214	6.7445	6.58754	6.42168	6.52707	6.43813
8117594	HIST1H2BM	10.0061	10.5722	9.21926	8.77999	11.4895	10.9119	11.1328	10.5484
8117598	HIST1H4J	9.74268	10.1418	9.15422	9.45027	9.37387	9.31536	9.36115	9.04986
8117600	HIST1H2BN	7.76655	7.86943	7.3381	7.64844	7.83103	7.52322	7.77533	7.40384
8117608	HIST1H2AL	8.32892	8.65426	7.85325	8.09214	8.39365	8.37092	8.42285	8.11201
8117614	HIST1H2BO	7.03351	7.24692	6.801	6.79415	6.96178	7.05207	7.0778	6.88264
8117620	chr6:27904733-27906181	6.12759	5.9585	5.66152	5.83289	5.83552	6.24495	6.24148	6.09855
8117622	OR2B6	5.91348	5.72988	5.75763	5.6813	5.80368	5.93765	6.00136	5.67963
8117624	chr6:27983346-27983553	5.75107	5.81389	5.49461	5.64477	5.71469	5.86888	5.87261	5.73129
8117626	chr6:28014212-28015121	6.22703	6.17107	6.13594	6.20372	6.19824	6.11415	6.32871	6.1085
8117628	chr6:28041094-28042107	6.07513	6.1229	5.96081	5.95693	5.94157	6.00047	6.04415	5.87771
8117630	ZNF165	6.46591	6.56053	6.22725	6.3072	6.28759	6.60304	6.52479	6.307
8117640	ZSCAN16	6.60181	6.38319	6.25004	6.28449	6.16162	6.3946	6.34844	6.16805
8117646	ZKSCAN8	8.12527	8.34287	7.92628	8.29537	7.95836	8.37797	8.23271	8.33169
8117653	chr6:28111272-28111354	8.30755	8.24617	7.84458	8.08641	7.81254	7.9947	7.94341	7.87965
8117655	ZSCAN9	7.25606	7.50542	7.03426	7.15457	7.23475	7.60682	7.20963	7.33963
8117663	NKAPL	5.91089	5.87755	5.68394	5.87694	5.87515	5.89925	5.98844	5.85888
8117667	ZSCAN26	7.17366	7.16874	7.16929	7.28545	6.93395	6.97551	7.02521	6.99502
8117675	PGBD1	6.93851	7.0048	6.66591	6.59937	6.76098	6.79019	6.95972	6.57526
8117685	ZKSCAN3	6.45263	6.52792	6.36987	6.602	6.2854	6.63549	6.49511	6.53096
8117696	chr6:28415102-28415584	7.71744	7.92419	7.48515	7.44085	7.50805	7.43876	7.59536	7.29097
8117698	chr6:28448503-28448575	6.71746	6.69187	6.73253	6.73178	6.59234	6.68929	6.96257	6.69549
8117700	GPX5	6.10827	6.03119	5.8542	6.09478	6.00961	6.04915	6.30256	6.01549
8117707	LINC01556	6.1308	6.12357	5.99646	6.09824	5.96704	6.15334	6.38391	6.13298
8117710	chr6:28945252-28945549	7.44658	7.33633	7.36284	7.35296	7.37202	7.34653	7.68738	7.49796
8117712	chr6:29068386-29069658	5.88472	5.79959	5.72997	5.81107	5.78489	5.87919	5.97171	5.75679
8117714	OR2J3	6	5.8548	5.82227	5.7842	5.81607	6.02473	6.03636	5.78136
8117716	OR2J3	5.93843	5.86114	5.78477	5.83566	5.77917	5.91143	6.00889	5.73889
8117718	OR2J3	5.79089	5.71087	5.61685	5.65493	5.53984	5.97076	5.86494	5.48554
8117720	chr6:29258660-29259388	6.3843	6.30718	6.08777	6.18911	6.1496	6.13883	6.41311	6.16534
8117722	OR14J1	6.10979	6.49858	5.88705	6.22858	5.89737	6.02194	6.11497	5.85734
8117724	OR12D2	5.90765	6.07987	5.73029	5.99379	5.75794	5.963	5.92787	5.82833
8117727	OR10C1	6.02457	5.98723	5.8197	5.93284	5.93284	5.98311	6.18796	5.91005
8117732	OR2H1	6.13464	6.09972	5.96809	5.99982	6.06557	6.12829	6.34702	5.98381
8117739	chr6:29521011-29521943	7.23363	7.35927	7.10976	7.31175	7.22265	7.18142	7.46796	7.44403
8117741	OR2H2	6.81855	6.71391	6.71595	6.74998	6.64864	6.71602	7.04629	6.91294
8117746	SNORD32B	6.59035	6.6954	6.38455	6.89207	6.65418	6.7664	6.81937	6.88006
8117748	MOG	6.38918	6.33646	6.32645	6.32645	6.27087	6.34326	6.47093	6.24588
8117760	HLA-F	7.51973	7.82159	7.31977	7.6761	7.40392	7.79686	7.73952	7.94559
8117773	LOC554223	6.88044	7.0913	6.75754	7.14483	6.70108	6.90727	6.96042	6.88842
8117777	HLA-H	11.0257	11.258	10.9251	11.177	10.8	11.2066	11.0769	11.2908
8117800	HLA-H	12.3447	12.621	12.2392	12.5962	12.0041	12.4691	12.2901	12.6306
8117809	HCG9	6.18275	6.03583	6.03847	6.1221	6.08633	6.18401	6.3433	5.97212
8117813	HLA-J	11.9653	12.1574	11.8861	12.1267	11.7633	12.1631	12.0875	12.298
8117822	ZNRD1	7.0746	7.11394	6.64308	6.97859	6.66016	6.70296	6.8706	6.59436
8117834	PPP1R11	9.00137	9.0474	8.73625	9.09875	8.67496	8.72784	8.8002	8.94273
8117840	TRIM40	6.30378	6.36118	6.10852	6.11946	6.29634	6.42619	6.56484	6.25095
8117849	TRIM15	6.65708	6.60392	6.61083	6.60094	6.83691	6.61343	6.86362	6.69334
8117861	HLA-L	7.19315	7.2786	7.01212	7.09778	6.98285	7.17057	7.22244	7.23945
8117869	TRIM39-RPP21	7.02528	7.14195	6.96335	7.07329	6.86265	6.97568	7.0581	6.92025
8117881	TRIM39-RPP21	9.82661	9.90303	9.58685	10.0038	9.56787	9.55649	9.78861	9.64754
8117888	RAN	11.1495	11.0455	10.9354	10.7484	11.0383	11.2395	11.3213	11.0447
8117890	HLA-H	10.6826	10.9383	10.4407	10.7406	10.4471	10.9614	10.7562	11.1273
8117900	DDR1	8.15482	8.03769	7.98317	8.09945	7.56905	7.6519	8.03576	7.80855
8117922	PRR3	8.11393	8.25366	7.81982	8.08171	7.67055	7.73514	7.67441	7.63382
8117929	ABCF1	9.47161	9.69975	9.33833	9.60512	9.1812	9.68561	9.65436	9.63432
8117955	MRPS18B	9.59334	9.90404	9.49373	9.81423	9.4984	9.59784	9.69993	9.72768
8117965	ATAT1	6.43122	6.18181	6.28164	6.24704	6.42755	6.51287	6.52821	6.38054
8117987	C6orf136	7.31961	7.393	7.26794	7.46286	7.2974	7.38882	7.42853	7.27221
8117995	TUBB	12.9916	12.9853	12.9561	13.0745	12.9727	13.0023	13.0908	13.0787
8118005	chr6:30832027-30832349	5.83274	5.83484	5.6051	5.79521	5.78126	5.91389	5.91389	5.63319
8118007	GTF2H4	7.71128	8.01871	7.59764	7.69976	7.34871	7.56608	7.63948	7.58864
8118023	AB209479	6.89632	6.93653	6.84029	6.84676	6.57658	6.9515	6.92883	6.84391
8118028	VARS2	7.01893	6.98594	6.84935	7.00531	7.02719	7.07983	7.34521	7.02091
8118061	DPCR1	6.34993	6.34329	6.03282	6.27939	6.13818	6.40042	6.40083	6.27331
8118069	MUC21	6.61062	6.65519	6.46143	6.58309	6.51517	6.5738	6.77001	6.51973
8118076	PSORS1C1	6.18107	6.12097	5.9971	5.97679	6.1199	6.10445	6.37876	6.14473
8118086	TCF19	8.81524	9.14425	8.98913	9.38731	8.70766	8.8077	9.44479	8.99385
8118093	HCG27	6.58818	6.53916	6.59171	6.59341	6.76163	6.68129	6.70044	6.51418
8118098	chr6:31337911-31338017	7.22072	7.13252	7.01224	7.1349	7.06987	7.13619	7.36612	7.08851
8118100	MICA	8.81502	8.77186	8.89781	8.7881	8.09272	8.42873	8.48799	8.48979
8118111	HCP5	6.57124	6.64191	6.38681	6.16993	7.92488	8.48878	8.30465	8.65342
8118116	MICB	8.56953	8.38649	8.44281	8.43606	7.85842	8.22148	8.33531	8.40984
8118124	MCCD1	6.92784	6.84644	6.69517	6.83095	6.84605	6.92772	7.17752	6.95276
8118127	NFKBIL1	7.42401	7.50953	7.29377	7.5552	7.27873	7.36074	7.5376	7.26902
8118137	LTA	6.41892	6.4058	6.32815	6.24793	6.37546	6.35923	6.60921	6.38195
8118142	TNF	7.78789	6.70135	7.54753	6.93097	6.76802	6.66077	7.52841	7.31779
8118147	LTB	6.74425	6.61015	6.53931	6.51092	6.54808	6.46056	6.74862	6.47677
8118149	LST1	6.95292	6.9874	6.82177	6.81203	6.85323	6.97866	6.98213	6.96931
8118158	AIF1	6.11899	6.16096	5.96951	6.02876	6.01209	6.14873	6.11921	5.99462
8118174	PRRC2A	9.21409	9.30688	9.06513	9.2835	8.8309	9.24345	9.21732	9.34604
8118207	SNORA38	7.09061	7.05175	6.65697	7.02878	6.72356	6.92927	6.97162	6.96568
8118209	APOM	6.47834	6.59397	6.31558	6.50033	6.43237	6.46444	6.72811	6.53275
8118216	chr6:31631065-31631176	5.83074	5.89286	5.78136	5.85988	5.78136	5.8078	6.08552	5.83667
8118218	CSNK2B	11.8381	11.7954	11.5817	11.6796	11.686	11.6102	11.6148	11.6071
8118228	LY6G5B	8.63996	8.22923	8.22191	8.11022	7.99871	7.9584	7.98577	7.77721
8118235	LY6G6F	6.63398	6.64165	6.59527	6.57517	6.66549	6.45524	6.82018	6.58496
8118242	LY6G6D	6.43646	6.38824	6.31985	6.3686	6.46056	6.44338	6.6098	6.40084
8118249	C6orf25	6.65447	6.55375	6.35797	6.5153	6.33368	6.37195	6.62666	6.50114
